id,produto,url,scraped,data_cadastro
269,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5360155220-kit-hp-667xl-tinta-color-black-estoque-limitado-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB5360155220&sid=search,0,2025-06-16 03:15:31
270,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4060074611-cartucho-hp-667-colorido-color-2374-a-2376-2775-2776-6475-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB4060074611&sid=search,0,2025-06-16 03:15:31
271,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3243599681-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB3243599681&sid=search,0,2025-06-16 03:15:31
272,cartucho hp 667 original,https://www.mercadolivre.com.br/cartucho-para-hp-667-xl-colorido-3ym80ab/up/MLBU3218110055#polycard_client=search-nordic&searchVariation=MLBU3218110055&wid=MLB5418256322&position=4&search_layout=grid&type=product&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&sid=search,0,2025-06-16 03:15:31
273,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4248069808-3x-cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB4248069808&sid=search,0,2025-06-16 03:15:32
274,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3351803205-cartucho-hp667-original-2ml-color-p-impressora-deskjet-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB3351803205&sid=search,0,2025-06-16 03:15:32
275,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4033495515-promoco-hp-667xl-kit-tinta-color-black-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB4033495515&sid=search,0,2025-06-16 03:15:32
276,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5362462106-cartucho-de-tinta-667xl-preto-impressora-deskjet-2774-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB5362462106&sid=search,0,2025-06-16 03:15:32
277,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2641999568-cartucho-hp-667xl-color-3ym80ab-p-2376-2776-6476-_JM?searchVariation=174510948587#polycard_client=search-nordic&searchVariation=174510948587&position=49&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964,0,2025-06-16 03:15:32
278,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2757543247-kit-cartucho-hp-667xl-black-e-color-original-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB2757543247&sid=search,0,2025-06-16 03:15:32
279,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2632735689-kit-cartucho-tintas-hp-667-impressora-deskjet-advantage-_JM#polycard_client=search-nordic&position=51&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB2632735689&sid=search,0,2025-06-16 03:15:32
280,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1859165307-cartucho-hp-667-preto-3ym79ab-_JM?searchVariation=82148144725#polycard_client=search-nordic&searchVariation=82148144725&position=52&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964,0,2025-06-16 03:15:32
281,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3911384212-kit-cartuchos-hp-667xl-preto-667xl-color-original-_JM#polycard_client=search-nordic&position=53&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB3911384212&sid=search,0,2025-06-16 03:15:32
282,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3806361009-kit-3-cartuchos-hp-originais-667-preto-667-color-_JM#polycard_client=search-nordic&position=54&search_layout=grid&type=item&tracking_id=da73abc5-e3da-4886-ab0a-1deb81d52964&wid=MLB3806361009&sid=search,0,2025-06-16 03:15:32
283,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3834394963-cartucho-de-tinta-hp-667-colorido-original-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3834394963&sid=search,0,2025-06-16 03:15:42
284,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3822586385-cartucho-de-tinta-hp-667-preto-original-p-2776-2775-2376-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3822586385&sid=search,0,2025-06-16 03:15:42
285,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2670494107-cartucho-hp-667xl-original-black-3ym81al-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB2670494107&sid=search,0,2025-06-16 03:15:42
286,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5314524484-kit-2-cartucho-tinta-original-hp-667-preto-deskjet-advantage-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB5314524484&sid=search,0,2025-06-16 03:15:42
287,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2173482423-cartucho-tinta-original-hp-667-colorido-deskjet-2376-2776-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB2173482423&sid=search,0,2025-06-16 03:15:42
288,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2170857722-cartucho-tinta-original-hp-667-preto-advantage-2376-2776-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB2170857722&sid=search,0,2025-06-16 03:15:42
289,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2173827093-cartucho-tinta-hp-667-preto-advantage-original-e-lacrado-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB2173827093&sid=search,0,2025-06-16 03:15:42
290,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2170885607-cartucho-de-tinta-hp-667-preto-advantage-original-3ym79al-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB2170885607&sid=search,0,2025-06-16 03:15:42
291,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4041575907-kit-2-cartucho-tinta-667xl-preto-com-garantia-deskjet-2776-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB4041575907&sid=search,0,2025-06-16 03:15:42
292,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3833231584-kit-2-cartuchos-original-hp-667-xl-preto-1275-2376-2775-2776-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3833231584&sid=search,0,2025-06-16 03:15:42
293,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1898842211-cartucho-de-tinta-hp-667-colorido-2374-2776-6476-original-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1898842211&sid=search,0,2025-06-16 03:15:42
294,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3675815035-promoco-cartucho-hp-667-preto-cartucho-hp-667-colorido-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3675815035&sid=search,0,2025-06-16 03:15:42
295,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3911355848-kit-cartuchos-hp-667xl-preto-667xl-color-original-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3911355848&sid=search,0,2025-06-16 03:15:42
296,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5057651264-cartuchos-originais-hp-667xl-preto-e-tricolor-sem-caixa-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB5057651264&sid=search,0,2025-06-16 03:15:42
297,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4027432927-cartucho-hp-667-preto-original-3ym79ab-2774-2776-2874-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB4027432927&sid=search,0,2025-06-16 03:15:42
298,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1754285285-kit-cartucho-667-preto-color-original-hp-2376-2775-2776-6476-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1754285285&sid=search,0,2025-06-16 03:15:42
299,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1898187101-cartucho-original-hp-667-preto-1275-2375-2376-6475-6476-nfe-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1898187101&sid=search,0,2025-06-16 03:15:42
300,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3350366365-cartucho-de-tinta-667-bk-3ym79ab-impressora-hp-2774-2376-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3350366365&sid=search,0,2025-06-16 03:15:42
301,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3351458447-cartucho-de-tinta-hp-667-colorido-orig-p-impressora-2774-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3351458447&sid=search,0,2025-06-16 03:15:42
302,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3675866141-cartucho-hp-667-preto-cartucho-hp-667-colorido-originals-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3675866141&sid=search,0,2025-06-16 03:15:42
303,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1670528167-cartucho-hp-667-xl-original-preto-1275-2376-2775-2776-6475-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1670528167&sid=search,0,2025-06-16 03:15:42
304,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5360135802-cartucho-hp-667xl-tinta-color-e-bk-estoque-limitado-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB5360135802&sid=search,0,2025-06-16 03:15:42
305,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1953469447-kit-cartuchos-hp-667-xl-preto-color-2374-a-2376-2774-2776-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1953469447&sid=search,0,2025-06-16 03:15:42
306,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3491293019-kit-2-cartuchos-hp-667-preto-original-1200-2300-2700-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3491293019&sid=search,0,2025-06-16 03:15:42
307,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1666260538-kit-cartuchos-hp-667-xl-preto-color-1275-2376-2775-2776-6475-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1666260538&sid=search,0,2025-06-16 03:15:42
308,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1670493800-cartucho-hp-667-xl-original-color-1275-2376-2775-2776-6475-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1670493800&sid=search,0,2025-06-16 03:15:42
309,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1872369799-cartucho-hp-667-colorido-original-3ym78ab-2376-2776-6476-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1872369799&sid=search,0,2025-06-16 03:15:42
310,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5008908956-cartucho-de-tinta-hp-667-colorido-para-deskjet-ink-advantage-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB5008908956&sid=search,0,2025-06-16 03:15:42
311,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3377284197-kit-2-cartuchos-hp-667-colorido-1275-2374-2375-2376-2775-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3377284197&sid=search,0,2025-06-16 03:15:42
312,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1774404812-cartucho-667xl-preto-original-hp-2375-2376-2775-2776-6476-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1774404812&sid=search,0,2025-06-16 03:15:42
313,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1618971373-kit-cartuchos-hp-667-preto-color-1275-2376-2775-2776-6475-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1618971373&sid=search,0,2025-06-16 03:15:43
314,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3801552378-kit-3-cartuchos-hp-667-preto-original-p-2374-2376-2774-2776-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3801552378&sid=search,0,2025-06-16 03:15:43
315,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1623238137-cartucho-de-tinta-hp-667-color-original-1275-2376-2775-6475-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1623238137&sid=search,0,2025-06-16 03:15:43
316,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3911364156-cartucho-hp-667xl-colorido-3ym80al-deskjet-2376-2774-origina-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3911364156&sid=search,0,2025-06-16 03:15:43
317,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5211238720-cartucho-de-tinta-hp-667xl-8ml-colorido-advantage-original-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB5211238720&sid=search,0,2025-06-16 03:15:43
318,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4152447488-kit-cartucho-tintas-hp-667-impressora-deskjet-advantage-2774-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB4152447488&sid=search,0,2025-06-16 03:15:43
319,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3359407461-cartucho-hp-667-preto-85ml-2376-2774-2776-original-hp667xl-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3359407461&sid=search,0,2025-06-16 03:15:43
320,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2756533071-cartucho-de-tinta-hp-667-colorido-original-ink-advantage-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB2756533071&sid=search,0,2025-06-16 03:15:43
321,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1863044826-cartucho-hp-667xl-colorido-3ym80al-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1863044826&sid=search,0,2025-06-16 03:15:43
322,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3886109365-kit-cartucho-hp-667xl-preto-3ym81ab-hp-667xl-color-3ym80ab-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3886109365&sid=search,0,2025-06-16 03:15:43
323,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1868133474-kit-3-cartuchos-667-hp2-preto-e-1color-2376-2775-2776-6476-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB1868133474&sid=search,0,2025-06-16 03:15:43
324,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4038646963-kit-cartucho-hp-667xl-color-e-bk-estoque-limitado-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB4038646963&sid=search,0,2025-06-16 03:15:43
325,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4076286277-cartucho-de-tinta-hp-tricolor-667-2774-2776-2874-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB4076286277&sid=search,0,2025-06-16 03:15:43
326,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3800779458-kit-2-cartuchos-667xl-color-original-hp-2376-2774-2776-2874-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3800779458&sid=search,0,2025-06-16 03:15:43
327,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3894908051-cartucho-hp-3ym78ab-667-tricolor-2ml-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3894908051&sid=search,0,2025-06-16 03:15:43
328,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3634793173-cartucho-de-tinta-hp-667-colorido-advantage-original-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3634793173&sid=search,0,2025-06-16 03:15:43
329,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3833192546-kit-2-cartuchos-hp-667-colorido-3ym78al-1275-2374-2375-2376-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3833192546&sid=search,0,2025-06-16 03:15:43
330,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3351753529-cartucho-667-color-3ym78ab-impressora-hp-2774-2376-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=e9ec1a0c-f89e-4377-b5b7-14f9260b9fa7&wid=MLB3351753529&sid=search,0,2025-06-16 03:15:43
331,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=1jhXW3eYCF1c00z1BeUYGipx6nWRgLS3zpgMzuX6wKiRFfQaq3ZiAwBogunuTpurSrwzE47uhd%2F0Ci%2BFGRtQpjwMNHOMOM7d2iMmQfx%2F7eBiIh2cG1SRhcqZ5xRoN8PsLM47t%2Fu%2BJkB%2BU4nbNmTmCFgX5bKbw%2BuJMxawDWAkTF29VRkU3jiU7EV0JmuBwiEwrhW4N8Behtd3yVHZbn0o0RTQnX%2FD3xsl8gbYe87CITOb3RLUNYntj9pfhGfoiZ%2FOj2Z0d%2FMKn70BtKbWV6wsX9Y9l8qA9dhnzbYokGy7titBFMoYO2mTKTp2uEykqSFngwDNQwhqGYgFCIi78j00SNPe1Rw9wdAQSz0A0yWc6JwNEz3rinn9XuHNsZQUiKpeuSDAZAgABRZxIpl6MK8FDAlN8%2Fxx9hEuxKEdkkpr70ERsBRLz4sJ%2F8V%2FBIeeOgxsIBRfpFz0mIPZ3o6yZiBK4IEfOD5RCQcaN%2FtZV%2FyCoSIwshfk7TSIKyl8R6DqwlQJwqh779T4U8HQ1x58cIGydRqETBwS4PJE99Qt1%2B%2B2Ot4xs1Sz6hi3U9j%2FUu18RVv%2BbQONMjBhr5gKSoZwVYr8qgyv2BqjlTG6tEXrYepjM9uGF0Ex8FfIYgBS7wAu0rckYmTViQTfZPgmn7xldO%2BUFA5OsG24bRj3cSSD97QfQOpiPeq45hxmR%2BDK46DPTxuHWn%2FjEIB1DWoy%2BlCS2igngYalfh1uogMFJWhP3fbOC9QQv9km6pYi6nvJJZCnRzyyq75S42%2FRdiZgFVzWuH5P3pFAQMoTTOHdHUI%2FoNskAqadjuh7%2BDorGMByYhZen8SnBtvESAvc9zoeY81sEKn1pO73yEXZz1Pl%2BxzlMDA%3D#polycard_client=search-nordic&tracking_id=cc4d7892-a9c4-4636-9c94-e3b4d15d1516&wid=MLB3142771512&sid=search,0,2025-06-16 03:15:54
332,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2By15rCNxjS%2FziQidNuMZr9lH06RSttzTsIWYoyseLLEJT4Qysfd0uOnF7T%2B05qpLy7gNk6llEM%2FbzKygs7FgkqovHAr2dbSP2GMSJsBF%2FfoVt%2BKqsrXxwE3DFkygoVfAowBynEbNfSWEEt91INEoW7K1PdYG7kj5q8s1GdF8Am5Gn6Nx4JYnpK4GNN7dtwmkGf1o364N1WIKe6ZVijJElCkV1NrowLP25Ck3cUWNJvGdP2vDfeCIH5%2FHSIQL62vV4OaFoBlqPDHqHu2Xu8%2FYuHx%2FHVILJPFUOZNVr8agVPtHkBMuza8d9Aj3gGwJiWm0dP6Gm3pXFgeN9oWTql1mBdIOsJ2jq96Hq6AK3fQMJOjibhTOFNaGbIawfM389LYmW2aU35gj1loG0vStNH1Jsx2olR%2BcsyvCYk4uSKlXLJ5BRFC0JExDn%2BVlkOaUCkbbTFW6f0OyaBH5AbO2gtw8wz3Zar3A%2F%2B%2BnD7yNjaNk9QLaZc16cDFQmUnFt%2BstuSao%2BdAZQMfHcjD%2BQttvEdBZiY38w4bf0dRFQqk7UaiJGJ%2FInelCDksq33Qov%2FdCMYmW5qyjHgql%2FMGDdcyDgp8XwWzYi9gXdH58MkDrekklsojquDzgKSIg1LnVanwp7Urg5mLzeohZy34sFChF2dO0fY9bvZ%2BH2F7y%2BM8L03%2Bi06mVz7q56l3Yvt897uBeqIG%2BccE2rnPDmPD2l%2FmjMdLORmovec0k5nh6tvdH%2BVUvSED4sAfgDC58ACRQ7uwA%2B6DYbGi2G9E56S574WuHDEGP01ivQDSBYDVA73yOMBqyZha28uGbqmUUsW9ZEyyxoIShaGRd%2BhA1rmgum4vZ58O9o1NKXN63%2BHVv0FnaDmW5yLCwIw%3D%3D#polycard_client=search-nordic&tracking_id=cc4d7892-a9c4-4636-9c94-e3b4d15d1516&wid=MLB1754285285&sid=search,0,2025-06-16 03:15:54
333,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YAZtiD%2F9vJIdBn3lxlJizpWCvNCfFEikBfVR8v7Tg3nUPe%2FQBqg%2FrEdVy0WeKvSfEtxjZzWYv5BbDtDcQMHkLeSEnh4fY56TXveiG496wJxQoDFuxeGQE6j3u%2BosgpfaXF2Vv5Wr55yIFLwuSR7AapldXykOeGcSYwGbSnqvjUJJ%2Fem4xHw2tY8t6fJqKQDX6atloQVpgZ%2FBOCBsJyqICpuT1OazeRlJ5KUSNPSOmfpCodw13Y1C7mmqzSpnNdnXrk4J863bbdSoS4hgeW6IgU%2FbjcROsZOGlD3WyEeRs3XleevLcslS%2Fm%2FCAfS4mKiNokwWoWlyotGXDUVXR%2F8Yu1OKOtaMie5hGplUjidYfhlJkPo9b7DfhZDEaPMrj9DbVfx1yxQ3xTDoXMWmdUVEfp59p8NH7OCQT1NMvhN%2Fnesn2KqdDaBQFR84sIVJbP7DwkE%2FHCwNp%2Fyz9u%2B58csXlmn81PisoK5Bf0T4ak7h%2BZ7p4zC9TyX%2F5iGTZdF3d0Au3lIT2ljRQlJLvcQ%2Fc8YD3Mo9WIqrI5FtBaXmFB38nwgY0y23yIAvKCS9KGwIlRoCWMMSqtcUBU6xcSFpD2yOK%2FYtkpdxIRMzKMlAQ0Hppew2i%2F%2FbPOFogwYcYeLLy6loF4b%2FjbuI%2F78w09Sf9GgIPMxmywEwYVfZUHEHj%2BRGHp%2F7lrgKnZAqz9T4%2BfdMGsztTQcdWpmM3Xll56x%2BvP9N%2F77b4IQCj5gINwrFhIuI9FNoZRm4j7kq%2BNUm3gf%2Frgsr2D8FNVwWGyfsCNtBiO8fgEgs8o05e%2BHOlavt5lJTF%2FlGp5u8iXUGy%2FM9argTHFyDlOxJZt6W6j4rPUP2%2BbyIywLVE4worVW533YJnA%3D%3D#polycard_client=search-nordic&tracking_id=cc4d7892-a9c4-4636-9c94-e3b4d15d1516&wid=MLB2864554866&sid=search,0,2025-06-16 03:15:54
334,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4033658597-kit-cartucho-hp-667xl-original-preto-e-color-15ml-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=cc4d7892-a9c4-4636-9c94-e3b4d15d1516&wid=MLB4033658597&sid=search,0,2025-06-16 03:15:54
335,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4038683595-kit-cartucho-originais-hp-667xl-preto-e-667xl-color-lacrado-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=cc4d7892-a9c4-4636-9c94-e3b4d15d1516&wid=MLB4038683595&sid=search,0,2025-06-16 03:15:54
336,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3430219717-kit-cartuchos-originais-hp-667xl-preto-e-colorido-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=cc4d7892-a9c4-4636-9c94-e3b4d15d1516&wid=MLB3430219717&sid=search,0,2025-06-16 03:15:54
